id_sequencage,Poids Mille Grains,Biomasse aérienne_VS3,Biomasse racine_VS3,Biomasse totale_VS3,Surface Projetée_VS3,Pourcentage azote aérien_VS3,Pourcentage azote Racine_VS3,Azote totale_VS3,Azote aérien_VS3,Azote racine_VS3,INN_VS3,SLN_VS3,RTR,SNU,NLA,RUE
210,3.9547619047619,0.4076,0.119371020877227,0.526971020877227,26.0852120420668,3.35014659948454,2.4742977938188,0.0166087920755232,0.013655197539499,0.0029535945360242,0.553583375219419,4.25653315074745,0.309806356609687,0.0787334338784299,1693.1426,3.5732976
211,5.59523809523809,0.7623,0.290057614707087,1.05235761470709,91.54,NA,3.33546466216793,NA,NA,0.0096747692384821,NA,2.69264448336252,0.267178266202646,NA,2933.7664,3.6940293
212,5.59523809523809,0.5177,0.21442846641551,0.732128466415511,45.97,3.38110897241936,2.64858926498119,0.02318333049276,0.017504001150215,0.00567932934254501,0.572219685902553,2.69264448336252,0.286016575480622,0.112214111421901,2933.7664,3.6940293
213,5.59523809523809,0.4316,0.157796735733302,0.589396735733302,45.21,3.54310501874948,2.60094361944694,0.0193962453906736,0.0152920412609228,0.00410420412975088,0.588827356311641,2.69264448336252,0.276789515277945,0.116813626285968,2933.7664,3.6940293
214,4.54761904761905,0.6821,0.365489044259679,1.04758904425968,79.7576942912155,3.34585568888649,2.54115415027778,0.0321097216709102,0.0228220816538947,0.00928764001701543,0.582086892924464,2.60286314946441,0.348347599733734,0.0877228522599045,2536.7566,2.6524219
215,4.54761904761905,0.3252,0.252039458635151,0.577239458635151,50.2506638305691,3.64009384557616,2.50111588307317,0.0181413841173491,0.0118375851858137,0.00630379893153538,0.588062443284121,2.60286314946441,0.422164132610761,0.0644820125346285,2536.7566,2.6524219
216,4.54761904761905,0.5366,0.244606449766244,0.781206449766244,69.7683845953552,3.23526172617463,2.44512491450759,0.02334134766838,0.0173604144226531,0.00598093324572692,0.549503289678552,2.60286314946441,0.311272309698246,0.0920787323296419,2536.7566,2.6524219
217,5.67857142857143,0.5795,0.34547311827957,0.92497311827957,54.5750797502132,3.55435012813394,2.53487347283509,0.0293547654235812,0.0205974589925362,0.00875730643104501,0.608360993622314,3.62769025959619,0.371291911885547,0.0827349261863878,1816.1107,3.272592
218,5.67857142857143,0.6197,0.267056135837407,0.886756135837407,47.8086954311499,3.46672716845237,2.27753347502179,0.0275656011536959,0.0214833082628993,0.0060822928907966,0.597356541009336,3.62769025959619,0.30004103124958,0.100907480986555,1816.1107,3.272592
219,5.67857142857143,0.6644,0.276623604441777,0.941023604441777,77.8862976363324,3.50243817175694,2.74334949411404,0.0308589514662066,0.0232701992131531,0.0075887522530535,0.607728005034488,3.62769025959619,0.292875246088002,0.10483024685063,1816.1107,3.272592
220,6.87380952380952,0.5933,0.236742234831152,0.830042234831152,67.0028295494809,3.29606153836752,2.20350648934623,0.0247721636146622,0.0195555331071345,0.00521663050752773,0.565481701706085,2.84006717376272,0.283282911906271,0.104050535788765,2672.5261,2.8021051
221,6.87380952380952,0.5883,0.218649812734082,0.806949812734083,30.5300780086436,3.04942068080978,2.02363238045561,0.0223644102754964,0.0179397418652039,0.00442466841029245,0.522724716879691,2.84006717376272,0.258316753678515,0.104621223850124,2672.5261,2.8021051
222,6.87380952380952,0.6081,0.266850164898832,0.874950164898832,104.925218298471,3.29249974120955,3.03149461375144,0.0281112393019902,0.0200216909262953,0.00808954837569494,0.5662641399696,2.84006717376272,0.295813271683758,0.103199417063041,2672.5261,2.8021051
223,4.50714285714286,0.5762,0.282616345260223,0.858816345260223,97.8060556337184,3.41088780962965,2.58825430349696,0.0269683652776696,0.019653535559086,0.00731482971858355,0.583472739612406,2.15648854961832,0.317097813078642,0.095635963464368,3705.2044,1.8729324
224,4.50714285714286,0.404,0.198076210438063,0.602076210438063,80.2385412385718,3.67748833536588,1.82047209092436,0.0184629750046637,0.0148570528748782,0.00360592212978555,0.607134972846216,2.15648854961832,0.315338217991673,0.0873852731232327,3705.2044,1.8729324
225,4.50714285714286,0.2487,0.118129739708326,0.366829739708326,31.5548793541645,4.26655793980199,2.78586686789926,0.0139018668759574,0.0106109295962875,0.00329093727966988,0.671028608473023,2.15648854961832,0.314509912400008,0.109422332273519,3705.2044,1.8729324
226,4.38095238095238,0.4616,0.247985986276215,0.709585986276215,66.49,3.29300942664126,2.03188998454834,0.0202393339316059,0.0152005315133761,0.00503880241822984,0.55095402971385,2.49319310234371,0.350626339455678,0.0764353431838611,3294.8138,2.7653704
227,4.38095238095238,0.6048,0.280679277590301,0.885479277590301,72.93,3.2484357984274,2.6023343009943,0.0269507528254043,0.0196465397088889,0.00730421311651542,0.558381827846815,2.49319310234371,0.346620534496541,0.0823194453644052,3294.8138,2.7653704
228,4.38095238095238,0.3868,0.222792555605992,0.609592555605992,47.89,3.0782326298651,1.96557914734135,0.0162857678271385,0.0119066038123182,0.00437916401482026,0.505994613846547,2.49319310234371,0.349468381971639,0.0692889209585138,3294.8138,2.7653704
229,5.92857142857143,0.4981,0.256738513893225,0.754838513893225,46.5713600782065,3.80558899137975,2.56555491812015,0.0255424063359588,0.0189556387660625,0.00658676756989622,0.641577826899725,3.25794894760412,0.33111755569003,0.102470413099991,2188.8244,3.2264085
230,5.92857142857143,0.5641,0.218700513289627,0.782800513289628,56.1260133151696,3.10240052382192,2.65634705657233,0.023310086002357,0.0175006413548794,0.0058094446474776,0.529577207188836,3.25794894760412,0.266662143453536,0.101725137174711,2188.8244,3.2264085
231,5.92857142857143,0.7504,0.310068142468464,1.06046814246846,75.9429762066594,2.89123987540545,2.98345580062045,0.030946610007394,0.0216958640250425,0.00925074598235147,0.507819317453673,3.25794894760412,0.280154795022657,0.101211020150929,2188.8244,3.2264085
232,3.97142857142857,0.445,0.259340014547806,0.704340014547806,67.4650911944484,3.31852159158501,1.9270643211178,0.0197650699732858,0.0147674210825533,0.00499764889073248,0.553192723213072,2.70041544853054,0.360663920242951,0.0765814133656482,2240.7927,2.8112862
233,3.97142857142857,0.2877,0.20767839708561,0.49537839708561,39.8324676093865,3.70437977575879,2.54613092339871,0.0159452645042735,0.010657500614858,0.00528776388941549,0.591160354090762,2.70041544853054,0.373150898339208,0.077780498501421,2240.7927,2.8112862
234,3.97142857142857,0.2841,0.163819259259259,0.447919259259259,22.6804864776973,3.38196286666477,2.07688132430608,0.0130104881053667,0.00960815650419461,0.00340233160117211,0.539028549528401,2.70041544853054,0.343864059563016,0.0783204308134683,2240.7927,2.8112862
235,5.08809523809524,0.5228,0.273394804737891,0.796194804737891,37.313750478648,3.51238980785207,2.68423103004857,0.0257013220987658,0.0183627739154506,0.00733854818331518,0.595020702107928,4.54315149467995,0.342278886139555,0.0906579083923278,1599.2897,4.1254856
236,5.08809523809524,0.4483,0.216239029935582,0.664539029935582,28.3595588575191,3.43230648548137,1.9978987670488,0.0197072668873743,0.015387029974413,0.00432023691296127,0.572583389042428,4.54315149467995,0.333572685597702,0.0832185446714428,1599.2897,4.1254856
237,5.08809523809524,0.6639,0.270029783779795,0.933929783779795,52.7458360474971,3.01140225789887,2.45440138217217,0.0266203143355584,0.0199926995901906,0.00662761474536781,0.522486229124522,4.54315149467995,0.278574034267694,0.0960704271261317,1599.2897,4.1254856
238,3.35238095238095,0.4019,0.206456377508708,0.608356377508708,37.5145703454214,3.72168337416709,2.34146641639811,0.019791552224656,0.0149574454807775,0.0048341067438785,0.614111221037587,2.44406843391615,0.354307343121924,0.0880953222327631,2889.5812,2.2123548
239,3.35238095238095,0.2385,0.121699288903589,0.360199288903589,38.2543723397604,3.92277994849129,2.95235170102415,0.0129488212032311,0.00935583017715173,0.00359299102607939,0.614382157885808,2.44406843391615,0.316532351308547,0.105628950951208,2889.5812,2.2123548
240,3.35238095238095,0.413,0.233967882327016,0.646967882327016,83.8107773809313,3.5425426867722,2.14806774344007,0.0196564899066456,0.0146307012963692,0.00502578861027646,0.586146137093769,2.44406843391615,0.33293006695221,0.0901378628459701,2889.5812,2.2123548
241,3.28333333333333,0.389,0.181414993931472,0.570414993931472,37.7462271470805,3.7976221022953,2.52077864676457,0.0193458204069825,0.0147727499779287,0.00457307042905379,0.624600771572933,3.16673277799816,0.313497283120358,0.107253882874057,2224.2207,2.7693842
242,3.28333333333333,0.4967,0.190447527329516,0.687147527329516,72.2630816809268,3.59877181072736,2.39569372811386,0.0224376390514639,0.0178750995838828,0.00456253946758114,0.606540124261408,3.16673277799816,0.276566992782986,0.11568162577009,2224.2207,2.7693842
243,3.28333333333333,0.4286,0.242505066606795,0.671105066606795,41.2524644229037,3.53627389432939,3.11778035859143,0.0227172452463515,0.0151564699110958,0.00756077533525573,0.58728231304612,3.16673277799816,0.360406906821456,0.0920267350340507,2224.2207,2.7693842
244,2.94285714285714,0.4377,0.161309178164367,0.599009178164367,71.46,3.50574619598407,2.52028997902712,0.0194101101523498,0.0153446510998223,0.00406545905252755,0.583436957820479,2.18242865137101,0.258572721446928,0.123032249107958,3105.9626,1.6557732
245,2.94285714285714,0.0827,0.0393,0.122,10.42,3.71842290218155,3.13553652242541,0.00430740159341733,0.00307513574010414,0.00123226585331319,0.523847821446605,2.18242865137101,0.349181656940817,0.0790957257716386,3105.9626,1.6557732
246,2.94285714285714,0.2831,0.176102645580845,0.459202645580846,43.21,3.145184011577,1.95880509699932,0.0123535235343627,0.00890401593677449,0.00344950759758825,0.501113215393257,2.18242865137101,0.338185087121261,0.0764777093023696,3105.9626,1.6557732
247,3.87142857142857,0.3842,0.141493478844262,0.525693478844262,26.9905137168934,2.71864769143678,2.32612804750142,0.013736363927282,0.0104450444305001,0.00329131949678186,0.446585355120602,4.89548954895488,0.268898882747061,0.0915984151945679,1459.3943,4.784531
248,3.87142857142857,0.4246,0.235402357187165,0.660002357187165,27.5369524901344,3.50172294326718,2.55230860013963,0.0208765102245319,0.0148683156171124,0.00600819460741943,0.580999275166168,4.89548954895488,0.358551383380023,0.0873158654796916,1459.3943,4.784531
249,3.87142857142857,0.5447,0.221865983794527,0.766565983794527,36.3677769667432,3.52763910938972,2.79242853236808,0.0254104992639433,0.0192150502288458,0.00619544903509751,0.600061407360848,4.89548954895488,0.284222379132643,0.112809657684542,1459.3943,4.784531
250,3.98571428571429,0.2886,0.0843881443298969,0.372988144329897,44.53,4.1527375312007,2.11247662795158,0.0137674803407763,0.0119848005150452,0.00178267982573112,0.662918174128025,2.4443665673734,0.245463592574226,0.124329514259436,3358.6624,1.5684524
251,3.98571428571429,0.2059,0.110084575055188,0.315984575055188,36.01,4.00255038121214,2.92333120121804,0.0114593879652324,0.0082412512349158,0.00321813673031659,0.6177293719832,2.4443665673734,0.382279386967195,0.0847867391956548,3358.6624,1.5684524
252,3.98571428571429,0.2329,0.174445408163265,0.407345408163265,33.6,3.29657753989974,2.97018281376541,0.0128590766230947,0.00767772909042649,0.00518134753266823,0.5150816214492,2.4443665673734,0.372814495381062,0.0695631431407927,3358.6624,1.5684524
253,4.34761904761905,0.4006,0.160553428824946,0.561153428824946,43.1115274024523,3.56940002053833,2.69526771003112,0.0186263612067431,0.0142990164822765,0.00432734472446657,0.588792305958424,2.93040293040294,0.288517254195547,0.115148491752003,2105.6293,2.4172677
254,4.34761904761905,0.1575,0.0347426527416963,0.192242652741696,31.9952183975132,4.54912777131291,NA,NA,0.00716487623981783,NA,0.683521218303664,2.93040293040294,0.0975917497943412,NA,2105.6293,2.4172677
255,4.34761904761905,0.2993,0.178559678893095,0.477859678893095,34.0876202473716,3.50237250910909,1.77816286907044,0.0136576828289719,0.0104826009197635,0.00317508190920842,0.561136885015824,2.93040293040294,0.365587177077388,0.0703552954678241,2105.6293,2.4172677
256,4.86190476190476,0.9008,0.393843360455329,1.29464336045533,103.72,3.46195754162213,2.71028537740152,0.0418595925432197,0.0311853135349321,0.0106742790082875,0.6192704897212,2.79179973215206,0.300928772635779,0.105396340583596,2735.8004,2.4411315
257,4.86190476190476,0.1826,0.0599912692847125,0.242591269284712,25.73,4.10949287995816,2.51809553379357,0.00901457147132802,0.0075039339988036,0.00151063747252442,0.626663095410266,2.79179973215206,0.27570784099851,0.119663298327616,2735.8004,2.4411315
258,4.86190476190476,0.429,0.224024915698764,0.653024915698764,64.69,3.61696105863954,2.71812452037263,0.0216060391069158,0.0155167629415636,0.00608927616535221,0.600738370475882,2.79179973215206,0.355988097758825,0.0899576762746818,2735.8004,2.4411315
259,4.78333333333333,0.5188,0.287622918129476,0.806422918129476,64.1495095506559,3.71324422924933,2.59996402104009,0.0267424034489775,0.0192643110613455,0.00747809238763197,0.628563735978307,3.19185059422751,0.356506878116571,0.092892283250703,2258.9904,3.0206297
260,4.78333333333333,0.3711,0.159400524299254,0.530500524299254,24.8229662739803,3.78194232144021,3.11264985991461,0.0189963681511685,0.0140347879548646,0.00496158019630388,0.619098577977651,3.19185059422751,0.293370789533887,0.11298117691879,2258.9904,3.0206297
261,4.78333333333333,0.4091,0.235693508415018,0.644793508415018,58.2758086776083,3.34537237035585,2.31877753852118,0.0191511265000057,0.0136859183671258,0.00546520813287995,0.552997570855218,3.19185059422751,0.347997376312631,0.0743708602178859,2258.9904,3.0206297
262,4.68095238095238,0.5612,0.232450786963899,0.793650786963899,53.41,3.19251137205544,2.0382069252072,0.022654201857572,0.0179163738199751,0.00473782803759683,0.544678244546573,2.92143450744742,0.296591298735482,0.0945016108349058,2984.5914,1.9731866
263,4.68095238095238,0.3315,0.15754112530579,0.48904112530579,60.15,3.69588947315546,2.10502537685566,0.0155681542701812,0.0122518736035104,0.00331628066667085,0.598223043787416,2.92143450744742,0.337853977589464,0.0859696991040014,2984.5914,1.9731866
264,4.68095238095238,0.4296,0.151273232413179,0.580873232413179,42.87,3.6114708612743,1.82930707168337,0.0182821307581327,0.0155148788200344,0.0027672519380983,0.599910346748241,2.92143450744742,0.251338686605351,0.123399344683902,2984.5914,1.9731866
265,4.56666666666667,0.5917,0.246887684038327,0.838587684038327,86.63,3.70803240206197,2.532225330074,0.0281921801950522,0.0219404277230007,0.00625175247205157,0.635988828885327,2.58493353028066,0.300147341297199,0.104500140526195,3068.7976,2.2959063
266,4.56666666666667,0.382,0.161525438313434,0.543525438313434,60.49,4.52527529206885,2.20691684155044,0.0208512837172304,0.017286551615703,0.00356473210152735,0.742928725167753,2.58493353028066,0.285699763300635,0.125578481719921,3068.7976,2.2959063
267,4.56666666666667,0.485,0.208264392480514,0.693264392480514,69.52,3.46414564194234,2.53825988000801,0.0220873978820956,0.0168011063634203,0.00528629151867529,0.582460027540408,2.58493353028066,NA,NA,3068.7976,2.2959063
268,3.55952380952381,0.3706,0.278524789601646,0.649124789601646,54.52,3.70649548434314,2.79090265856466,0.0215096280227296,0.0137362722649757,0.00777335575775396,0.606666238527016,2.50314861460957,0.437649824517226,0.0732410050516218,2828.6552,2.8522643
269,3.55952380952381,0.5677,0.319743605267141,0.887443605267141,89.97,3.4529214914378,2.23304655835119,0.0267422588798583,0.0196022353068924,0.0071400235729659,0.589785923964547,2.50314861460957,0.368333056334687,0.0797260218701459,2828.6552,2.8522643
270,3.55952380952381,0.4113,0.25677408412483,0.668074084124831,46.07,3.5009269043669,2.26027051015088,0.0202031012588446,0.0143993123576611,0.00580378890118355,0.579021545390477,2.50314861460957,0.387664275340103,0.0772941508606214,2828.6552,2.8522643
271,4.44761904761905,0.1626,0.0858971545827633,0.248497154582763,19.1212924146733,4.28267150582373,2.91593856889634,0.00946833212853269,0.00696362386846938,0.00250470826006331,0.645539212338142,4.74452554744526,0.377997397088392,0.0956518447491827,1354.4599,3.8960906
272,4.44761904761905,0.3431,0.179631834319527,0.522731834319527,20.435291797459,3.87617852057671,2.15174101357326,0.0171643803565859,0.0132991685040987,0.00386521185248722,0.629566560488529,4.74452554744526,0.34148247151254,0.0944274072861543,1354.4599,3.8960906
273,4.44761904761905,0.3881,0.228970624681099,0.617070624681099,34.419601798727,3.82546731884053,2.79841595466842,0.0212541891569999,0.0148466386644201,0.00640755049257983,0.629034796801759,4.74452554744526,0.37783439243367,0.0868149590821947,1354.4599,3.8960906
274,4.39285714285714,0.2771,0.141235505387378,0.418335505387378,39.54,4.05561511927236,2.84189117605799,0.0152518688605685,0.0112381094955037,0.00401375936506481,0.644786885913058,2.97059487102355,NA,NA,2433.5413,3.6330466
275,4.39285714285714,0.4462,0.256696546052632,0.702896546052632,57.24,3.05304886438122,2.35868054067272,0.0196773555131914,0.013622704032869,0.00605465148032241,0.509075881331678,2.97059487102355,0.370149165027331,0.0729530626435245,2433.5413,3.6330466
276,4.39285714285714,0.43,0.224125595161498,0.654125595161498,36.19,3.43013389588676,2.52853817294663,0.0204166769813154,0.0147495757523131,0.0056671012290023,0.569841046114697,2.97059487102355,0.344225654893931,0.0874500554228869,2433.5413,3.6330466
277,4.81428571428571,0.7791,0.180860962732919,0.959960962732919,40.8192421452205,2.60175470063916,2.34457583926711,0.0245106933075816,0.0202702708726797,0.00424042243490192,0.458692330083226,3.63607367833506,0.175431612460152,0.10938476671856,1941.463,3.4283874
278,4.81428571428571,0.4979,0.216625704185198,0.714525704185198,45.8941632646929,3.01809668620358,2.27275420417597,0.0199504731998025,0.0150271034006076,0.00492336979919488,0.508795393942535,3.63607367833506,0.289710920916001,0.0928402720034789,1941.463,3.4283874
279,4.81428571428571,0.2964,0.148793580894533,0.445193580894533,38.6992348120125,3.46120395582313,2.70953110616639,0.014290616883376,0.0102590085250598,0.00403160835831623,0.554001347737435,3.63607367833506,0.278881940679836,0.0940976290146291,1941.463,3.4283874
280,4.15952380952381,0.3964,0.234635271544173,0.631035271544173,51.4395414791909,3.27126117141588,2.65907462832464,0.0192064062582243,0.0129672792834925,0.00623912697473172,0.539044219599918,2.85359801488834,0.37377555496016,0.0772326842132007,2681.4435,2.818288
281,4.15952380952381,0.3208,0.14684134502924,0.46764134502924,28.7672505244444,3.23766651476861,2.56222836529597,0.014148844773699,0.0103864341793777,0.00376241059432131,0.522337684510242,2.85359801488834,0.282524910041776,0.084091750262604,2681.4435,2.818288
282,4.15952380952381,0.3511,0.175990168175938,0.527090168175938,40.6883864167228,3.17290931225221,1.99611112008992,0.0146530439125424,0.0111400845953175,0.00351295931722485,0.516531191531103,2.85359801488834,0.296431835783252,0.0834034511633592,2681.4435,2.818288
283,4.90952380952381,0.4278,0.255306742432521,0.683106742432521,54.6630538983347,2.63159356585553,2.67625784294235,0.0180906239926409,0.01125795727473,0.00683266671791097,0.436957002769287,1.88401697312588,0.369825692149121,0.0689351004166133,3201.398,2.2965364
284,4.90952380952381,0.1962,0.145850287907869,0.34205028790787,54.7685203703626,4.1500785485701,2.62769206856581,0.01197495055963,0.00814245411229454,0.00383249644733548,0.637414629547019,1.88401697312588,0.424503153227391,0.0720182200070025,3201.398,2.2965364
285,4.90952380952381,0.4331,0.293609667152897,0.726709667152898,67.3191927561458,3.21474392105859,2.9110576075865,0.0224702024743686,0.0139230559221048,0.00854714655226382,0.534442531007587,1.88401697312588,0.408311958031858,0.0738918644979721,3201.398,2.2965364
286,6.29047619047619,0.3512,0.224304317519027,0.575504317519027,30.4147989580149,3.5454258491325,2.3693083593607,0.0177659965275386,0.0124515355821533,0.00531446094538527,0.57719115518586,4.10278372591007,0.398927773716075,0.0747782397950708,1560.9627,3.7220789
287,6.29047619047619,0.5134,0.34098977876865,0.85438977876865,45.856267471344,3.28609955635911,2.52295140240971,0.0254738415278651,0.0168708351223477,0.00860300640551743,0.555676605704265,4.10278372591007,0.401484411354034,0.0734141787838469,1560.9627,3.7220789
288,6.29047619047619,0.5564,0.339816370612477,0.896216370612477,40.4780040856753,3.32981184023597,2.04875232773321,0.0254890688820146,0.0185270730790729,0.00696199580294163,0.567615459459261,4.10278372591007,0.365129439871128,0.0730226259403956,1560.9627,3.7220789
289,5.57380952380952,0.4441,0.161307649311665,0.605407649311666,55.77,3.43186879323797,2.36423381337851,0.0190546192993622,0.0152409293107698,0.00381368998859242,0.571971728353283,3.04481696886759,0.266650411868798,0.121186049830206,1783.9027,1.5449708
290,5.57380952380952,0.0566,0.00986983468277617,0.0664698346827762,6.63,4.13544844026755,NA,NA,0.00234066381719143,NA,0.560918886926866,3.04481696886759,0.384969797684447,NA,1783.9027,1.5449708
291,5.57380952380952,0.7847,0.357216638735935,1.14191663873593,83.75,3.44657168324542,1.96194469151877,0.0340536408793283,0.0270452479984268,0.00700839288090146,0.608069878666642,3.04481696886759,0.311023543622064,0.0904019724523348,1783.9027,1.5449708
292,5.49285714285714,0.687,0.322409464809007,1.00940946480901,89.36,3.3244522824505,2.3217361704596,0.0303244843418909,0.0228389871804349,0.00748549716145594,0.578777430369889,2.70449643271942,0.30958523369651,0.0923362620648008,2770.169,2.7503066
293,5.49285714285714,0.6353,0.256249344725684,0.891549344725684,83.95,3.40142681879643,2.62317341056855,0.028331129255414,0.0216092645798137,0.00672186467560029,0.587563524213139,2.70449643271942,0.272855548386115,0.115675541536974,2770.169,2.7503066
294,5.49285714285714,0.6053,0.268850520059435,0.874150520059436,67.77,3.44089979261557,2.71375459797261,0.0281237097944882,0.020827766444702,0.0072959433497862,0.591513828935315,2.70449643271942,0.318049113869077,0.0881194969310527,2770.169,2.7503066
295,4.68333333333333,0.2051,0.0584095095469862,0.263509509546986,36.5647450782314,4.15084548733482,2.30161463490056,0.00985774591443079,0.00851338409452372,0.00134436181990707,0.640366999918581,3.55544707509561,0.374285749552803,0.0738526192582702,2006.679,3.6961521
296,4.68333333333333,0.536,0.198483945739497,0.734483945739497,32.533958387665,3.19399358360072,3.11909373475494,0.0233107059241549,0.0171198056080999,0.00619090031605504,0.542433281527844,3.55544707509561,0.266581662392629,0.118203331505285,2006.679,3.6961521
297,4.68333333333333,0.5635,0.37617693497312,0.93967693497312,53.8155111368259,3.21497467575691,2.07097813801397,0.0259069243814345,0.0181163822978902,0.00779054208354435,0.548735122052951,3.55544707509561,0.414994832923093,0.0623462587244483,2006.679,3.6961521
298,6.09285714285714,0.5906,0.256362776915479,0.846962776915479,38.6343907482616,3.17765908979314,1.90292518484364,0.0236456464308074,0.0187672545843183,0.00487839184648917,0.544919634874134,5.99290039674252,0.283601692043858,0.0939305256914537,1241.37,5.7270945
299,6.09285714285714,0.6682,0.25732902969948,0.92552902969948,30.566122577655,3.07331608815894,2.97626622039967,0.0281946950873059,0.020535898101078,0.00765879698622786,0.533572804986596,5.99290039674252,0.283383219960394,0.0954954543322107,1241.37,5.7270945
300,6.09285714285714,0.5951,0.34133562482004,0.93643562482004,26.5796968898842,3.04730163191944,2.64286113426425,0.0271555185773195,0.0181344920115526,0.00902102656576688,0.522962140078295,5.99290039674252,0.365788823728562,0.0734323001189527,1241.37,5.7270945
301,3.36904761904762,0.4252,0.256616961509596,0.681816961509596,52.8332031256746,3.54841009691037,2.5410741113084,0.0216086669062095,0.0150878397320629,0.00652082717414658,0.588828662222292,3.79301467433278,0.392478853381586,0.08053060634493,1832.3333,3.5578521
302,3.36904761904762,0.481,0.220522292993631,0.701522292993631,42.3255119988165,3.47307512748641,2.74247968288271,0.022753270444787,0.0167054913632096,0.0060477790815774,0.583478013065737,3.79301467433278,0.306468409944321,0.107008441505669,1832.3333,3.5578521
303,3.36904761904762,0.3662,0.175461473613219,0.541661473613219,21.3696558481702,3.39671980229813,2.52603007199966,0.0168709975042594,0.0124387879160158,0.00443220958824365,0.555299608164114,3.79301467433278,0.34468456921327,0.0932042441274444,1832.3333,3.5578521
304,4.76666666666667,0.21,0.0758965644625046,0.285896564462505,43.41,3.92498704225859,2.59638109132977,0.0102130368374164,0.00824247278874304,0.00197056404867338,0.60695426390413,2.03944041800101,NA,NA,4581.4815,1.3451557
305,4.76666666666667,0.4354,0.176284742320386,0.611684742320386,75.25,3.66912958765949,2.97382199137514,0.0212177846592321,0.0159753902246694,0.00524239443456263,0.610306089102197,2.03944041800101,NA,NA,4581.4815,1.3451557
307,4.93571428571429,0.5305,0.284274943800795,0.814774943800795,85.02,3.59697388647517,2.54767689974494,0.0263243535427266,0.0190819464677508,0.00724240707497577,0.610241352146904,2.29424617625637,0.348582643322489,0.0913635381161192,3158.3186,2.0017382
308,4.93571428571429,0.412,0.198380143274447,0.610380143274447,61.64,3.40142116497972,2.35595712035576,0.0186876063105627,0.0140138551997164,0.0046737511108463,0.56265986965057,2.29424617625637,0.332970988573917,0.0912540827520002,3158.3186,2.0017382
309,4.93571428571429,0.134,0.0740089591567853,0.208008959156785,18.1,3.51442689009089,2.53397966459428,0.00658470400773262,0.00470933203272179,0.00187537197501082,0.519590022600539,2.29424617625637,0.344738713034299,0.0723572522009696,3158.3186,2.0017382
310,4.51904761904762,0.1668,0.0844895011600928,0.251289501160093,29.2098176016052,3.98889121627678,2.48567087860533,0.00875360147456501,0.00665347054874967,0.00210013092581534,0.60279217652174,3.13295304958315,0.290510017570146,0.124143055596373,2260.5504,2.2744118
311,4.51904761904762,0.3217,0.0668954285714286,0.388595428571429,35.553022063337,4.06749939262573,2.34354892633667,0.014652872644131,0.013085145546077,0.00156772709805403,0.65639975876134,3.13295304958315,0.127243099497938,0.14897766809258,2260.5504,2.2744118
312,4.51904761904762,0.4222,0.209749542315722,0.631949542315722,49.1902770447815,3.76928995909484,1.76156887664817,0.0196088248636442,0.0159139422072984,0.00369488265634574,0.625039092004015,3.13295304958315,0.33088078259791,0.0885037866288707,2260.5504,2.2744118
313,3.95952380952381,0.3202,0.197671215761653,0.517871215761653,43.022513636283,3.84930934338563,2.09028812859392,0.0164573864742339,0.0123254885175208,0.00413189795671311,0.620898708560663,5.31955976057154,0.370441264925238,0.0841655313017498,1352.9975,4.5017405
314,3.95952380952381,0.8939,0.325615760150044,1.21951576015004,34.3104998661644,3.63364498513934,3.04783002978167,0.0424053674417155,0.0324811525221606,0.0099242149195549,0.649482116393549,5.31955976057154,0.268974594539045,0.132376649414985,1352.9975,4.5017405
315,3.95952380952381,0.2823,0.136349551531562,0.418649551531562,26.2490316934621,3.65409864427142,2.41977792257603,0.0136148768182704,0.0103155204727782,0.00329935634549216,0.582032404983078,5.31955976057154,0.302975645032915,0.0959980416086616,1352.9975,4.5017405
316,5.25476190476191,0.3493,0.168443132014965,0.517743132014965,53.0767596101793,3.26811630291372,2.06986722465285,0.0149020794278341,0.0114155302460776,0.0034865491817565,0.531756946486318,1.98110547095319,0.306532411637847,0.0884008658672029,3398.9834,1.7607824
317,5.25476190476191,0.1284,0.0622045454545455,0.190604545454545,39.7802006191087,3.9598929794805,2.52936938619729,0.00665788531520341,0.00508450258565296,0.00157338272955045,0.582955979203112,1.98110547095319,0.358228463318639,0.0748950440002713,3398.9834,1.7607824
318,5.25476190476191,0.3311,0.181607664233577,0.512707664233577,48.9791507353247,3.51820827125564,2.55909419990749,0.0162962987881164,0.0116487875861274,0.00464751120198893,0.569394507177478,1.98110547095319,0.328445584581488,0.094732671334739,3398.9834,1.7607824
319,4.26190476190476,0.2656,0.17396468933177,0.43956468933177,37.26,3.97968668964528,2.46721791025678,0.0148621358204139,0.0105700478476979,0.004292087972716,0.630039095777323,3.01133479952631,0.40574778826061,0.0803531318846626,2633.0302,1.950543
320,4.26190476190476,0.3012,0.161997777101096,0.463197777101096,47.48,4.03657553319386,2.46354298618654,0.0161490503815321,0.0121581655059799,0.00399088487555216,0.647134256594707,3.01133479952631,0.348017406944845,0.095251632248583,2633.0302,1.950543
321,4.26190476190476,0.3265,0.195876431527283,0.522376431527283,33.48,3.91217316800147,1.88226705815066,0.0164601629388439,0.0127732453935248,0.00368691754531909,0.632269450743212,3.01133479952631,0.369052979062015,0.0853548699783719,2633.0302,1.950543
322,5.02619047619048,0.5129,0.264537096932275,0.777437096932275,56.6169478607548,3.14954087788931,2.74244246991588,0.0234087728576475,0.0161539951626943,0.00725477769495324,0.532532759611965,2.82037951650638,0.3231286651249,0.0894404527902201,2846.9213,2.6264182
