id_sequencage	Acidobacteria	Actinobacteria	Armatimonadetes	Bacteroidetes	Chlamydiae	Chlorobi	Chloroflexi	Crenarchaeota	Cyanobacteria	Deinococcus.Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Nitrospinae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	TM6	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	Unknown	Unclassified
309	2355.42704607531	9356.18711135524	71.0737062464968	4657.54881246574	0	13.3263199212181	3101.70096166352	9.99473994091361	19.9894798818272	2.22105332020302	1.11052666010151	37.7579064434514	0	7.77368662071058	1121.63192670253	0	499.73699704568	3.33157998030454	223.215858680404	4749.72252525417	24583.7286746672	0	0	0	0	7.77368662071058	0	0	270.968505064769	44.4210664040605	91.063186128324
310	2641.01263714734	7872.43958519928	103.39657971339	5009.23429802956	3.2998908419167	24.1991995073892	4523.05038065383	12.0995997536946	71.4976349081953	7.69974529780564	3.2998908419167	49.4983626287506	1.09996361397223	12.0995997536946	1324.35619122257	0	487.2838809897	6.59978168383341	205.693195812808	4572.54874328258	23939.6080944917	0	4.39985445588894	0	0	8.79970891177788	1.09996361397223	0	195.793523287058	69.2977076802508	80.2973438199731
311	3730.99934197062	4502.09731354323	125.419549593136	5998.77060535465	5.57420220413937	35.303280626216	3848.05758825754	97.5485385724389	32.5161795241463	16.7226066124181	0.929033700689895	20.4387414151777	0	11.1484044082787	1549.62821275074	1.85806740137979	617.80741095878	2.78710110206968	203.458380451087	4604.29102061912	25484.3234436245	0	3.71613480275958	0	1.85806740137979	23.2258425172474	0.929033700689895	1.85806740137979	114.271145184857	37.1613480275958	157.006695416592
312	2560.06563811327	9920.84586008221	95.8250077112639	3355.05829468079	1.18302478655881	22.4774709446175	3293.54100577974	10.6472230790293	178.636742770381	8.28117350591169	3.54907435967644	27.2095700908527	0	7.09814871935288	1394.78622335284	0	682.605301844435	1.18302478655881	201.114213714998	3717.06387936779	25406.6403161371	0	5.91512393279407	0	0	0	0	0	205.846312861234	31.941669237088	98.1910572843815
313	3245.87258425949	10772.3625887303	105.244959550232	4122.25818200956	0.983597752805907	17.7047595505063	3064.89059774321	12.7867707864768	15.7375640448945	0	0.983597752805907	31.475128089789	0	19.6719550561181	1651.46062696112	0	574.42108763865	6.88518426964135	273.440175280042	3320.62601347274	23649.6243684652	0	2.95079325841772	0.983597752805907	0	5.90158651683544	0.983597752805907	0	206.55552808924	46.2290943818776	79.6714179772785
314	2224.19647226204	8530.01218938617	110.20035471495	2900.54063402402	0.841224081793508	19.3481538812507	3940.29359912079	2.52367224538052	31.9665151081533	9.25346489972859	0.841224081793508	26.9191706173923	0	6.72979265434807	1354.37077168755	2.52367224538052	588.015633173662	5.04734449076105	227.130502084247	2725.56602501097	28271.8589409162	0	4.20612040896754	1.68244816358702	0	4.20612040896754	0.841224081793508	0	123.659940023646	42.0612040896754	74.8689432796222
315	2256.9149700583	6997.19122824096	132.632843438687	3685.68340547505	0	19.4096844056615	5303.15710594684	8.62652640251621	48.5242110141537	5.39157900157263	2.15663160062905	43.1326320125811	0	10.7831580031453	1269.1776969702	0	556.410952962296	4.31326320125811	203.801686259446	3481.88171921561	26885.6478492421	2.15663160062905	2.15663160062905	0	1.07831580031453	4.31326320125811	1.07831580031453	1.07831580031453	108.909895831767	67.9338954198152	126.1629486368
316	2416.86499009345	8486.0680072687	138.932439631143	3981.48669278512	0	41.0270291528209	4157.7164316461	7.45945984596744	47.5540565180424	0.932432480745929	4.66216240372965	65.2702736522151	0	15.8513521726808	1978.62172414286	0	607.0135449656	6.52702736522151	292.783798954222	3169.33800205541	25444.2175345949	0	0.932432480745929	0.932432480745929	0	1.86486496149186	0.932432480745929	0	179.027036303218	67.1351386137069	116.554060093241
317	2274.64461847961	7881.62629219002	121.175892917483	4062.85458110476	0	27.6973469525676	4422.05454939587	3.46216836907095	27.6973469525676	3.46216836907095	2.59662627680321	42.4115625211191	0.865542092267738	31.1595153216386	1300.90976467841	0	554.81248114362	12.1175892917483	245.813954204037	2821.66722079282	27051.6525517359	0	5.19325255360643	0	0	3.46216836907095	2.59662627680321	2.59662627680321	152.335408239122	56.2602359974029	118.57926664068
318	2420.19061306695	7268.58571540307	125.216815659507	4152.18960726926	0	18.031221454969	4397.61456596189	11.0190797780366	25.0433631319014	6.01040715165635	3.00520357582817	44.0763191121465	0	6.01040715165635	1287.22886497973	1.00173452527606	582.007759185389	6.01040715165635	237.411082490426	3504.06736941565	26820.4401797412	0	6.01040715165635	0	0	3.00520357582817	1.00173452527606	1.00173452527606	134.232426386992	65.1127441429437	104.18039062871
319	2968.81840987562	9784.43754610194	97.5535907194517	3154.54543836073	1.87603059075869	10.3181682491728	3882.4453075751	8.44213765841409	18.7603059075869	6.56610706765541	1.87603059075869	68.4751165626921	0	12.1941988399315	1721.2580670211	0	684.751165626921	8.44213765841409	272.02443566001	4397.41570473836	23852.7909462013	0	1.87603059075869	0	0.938015295379344	2.81404588613803	0	0	132.260156648487	73.1651930395888	65.6610706765541
320	2391.35978989126	10230.1242035269	118.626509262322	3651.06034062925	0.941480232240652	26.3614465027383	3564.44415926311	10.3562825546472	62.1376953278831	3.76592092896261	1.8829604644813	54.6058534699578	0	12.2392430191285	1335.96044954949	0	528.170410287006	8.47332209016587	237.253018524644	3604.92780924946	25032.0764148145	0	4.70740116120326	1.8829604644813	1.8829604644813	4.70740116120326	0	0	178.881244125724	55.5473337021985	107.328746475434
321	2636.83266335886	10292.9108764167	97.853760391843	3919.36928289462	0	20.8754688835932	4599.12673841662	15.6566016626949	16.9613184679194	0	0	35.2273537410635	0	9.13301763657201	1276.01303550963	0	649.748969001837	2.60943361044915	242.677325771771	4142.47585658802	22972.1487895891	0	5.21886722089829	0	0	2.60943361044915	1.30471680522457	0	167.003751068745	67.8452738716778	56.1028226246566
322	2645.12707920949	11108.5004799145	72.3276935721345	3620.51768966799	0	20.6650553063241	4121.64528084635	13.4322859491107	23.7648136022728	4.13301106126483	0	27.8978246635376	0	5.16626382658103	1371.12641957461	0	609.619131536562	8.26602212252966	222.149344542984	3956.32483839576	23039.4701610208	0	5.16626382658103	0	0	1.03325276531621	2.06650553063241	0	221.116091777668	55.7956493270752	74.3941991027669
323	2648.57857496483	11758.275814507	115.943248151675	2742.78246408806	1.81161325236992	19.0219391498842	4135.91305516053	11.7754861404045	28.9858120379188	2.71741987855488	6.34064638329473	38.0438782997684	0	5.43483975710977	1500.92157958848	0.905806626184961	593.30334015115	7.24645300947969	243.661982443755	3334.27419098684	23721.2639265318	0	2.71741987855488	0	0	7.24645300947969	5.43483975710977	0.905806626184961	157.610352956183	68.8413035900571	69.747110216242
324	2377.70109867775	8430.03116803929	109.658942023275	3895.00126763442	1.05441290406996	30.5779742180287	4410.60917772462	13.7073677529094	115.985419447695	6.32647742441973	1.05441290406996	46.394167779078	1.05441290406996	14.7617806569794	1342.26762688105	0	594.688877895455	4.21765161627982	240.40614212795	3356.19627365467	25868.9661884523	1.05441290406996	2.10882580813991	0	3.16323871220987	2.10882580813991	0	2.10882580813991	156.053109802353	49.5574064912879	152.889871090144
325	2818.96098908216	12078.5311532198	89.1874663212435	2796.66412250185	1.06175555144338	24.4203776831976	3297.81274278312	11.6793110658771	12.7410666173205	2.12351110288675	0	28.6673998889711	0	7.43228886010363	1631.91828256847	2.12351110288675	560.606931162102	7.43228886010363	291.982776646928	3540.95476406366	23759.9657301999	0	6.37053330866025	0	0	5.30877775721688	3.18526665433013	1.06175555144338	150.769288304959	62.6435775351591	36.0996887490748
326	1529.71613195278	9357.19417550353	86.1003451380552	2294.0958626784	1.91334100306789	11.4800460184074	2406.02631135788	7.65336401227157	32.5267970521542	5.74002300920368	1.91334100306789	13.3933870214753	0	12.4367165199413	1114.52113428705	0	313.787924503135	2.87001150460184	169.330678771509	2489.25664499133	31023.8676942444	0	1.91334100306789	0	2.87001150460184	0.956670501533947	0.956670501533947	0	86.1003451380552	28.7001150460184	234.384272875817
327	2441.27366514256	9967.66596991114	100.706879500902	2641.52987380527	3.47265101727249	32.4114094945432	3367.31393641522	13.89060406909	24.3085571209074	6.94530203454498	0	30.0963088163616	0	10.4179530518175	1354.33389673627	0	495.431545130875	6.94530203454498	212.989262392713	3899.78709239701	26255.5567912582	0	4.63020135636332	0	1.15755033909083	3.47265101727249	4.63020135636332	0	130.803188317264	42.8293625463607	177.105201880897
328	2482.22227373759	10321.4955661352	113.727315330607	3394.01866273602	0.988933176787886	21.7565298893335	4018.03549728918	9.88933176787886	27.6901289500608	7.91146541430309	1.97786635357577	41.5351934250912	0	7.91146541430309	1434.94203951922	1.97786635357577	607.204970547762	4.94466588393943	265.034091379153	3767.83540356185	24384.1253400589	0	2.96679953036366	0	0	4.94466588393943	0	0	173.06330593788	58.3470574304853	75.1589214358793
329	2570.89846899532	10514.7645830027	97.1967745430793	2628.69114575067	0	11.3834060275679	4181.21259858742	12.2590526450731	24.5181052901461	0	2.62693985251566	34.1502180827036	0	7.00517294004175	1391.40247521579	1.75129323501044	639.22203077881	6.12952632253654	216.284714523789	3941.28542539099	24746.649057315	0.875646617505219	4.3782330875261	0	0	2.62693985251566	0.875646617505219	0	105.077594100626	52.5387970503132	35.901511317714
330	2021.93168287366	7951.84967758035	88.2186842577774	4062.11550731789	1.01400786503192	32.4482516810216	3208.32088496101	15.2101179754789	46.6443617914685	5.07003932515962	2.02801573006385	31.4342438159896	0	11.1540865153512	1386.14875149864	0	510.045956111058	8.11206292025539	194.689510086129	3556.12558266696	27642.8684086353	0	3.04202359509577	0	2.02801573006385	6.08404719019154	0	3.04202359509577	202.801573006385	67.9385269571389	169.339313460331
331	2330.02637567945	9674.13777888109	107.033013723791	4531.40730217164	2.05832718699598	29.8457442114417	4131.06266430092	7.20414515448592	32.9332349919356	6.17498156098793	1.02916359349799	56.6039976423894	3.08749078049396	9.26247234148189	1508.75382806805	0	499.144342846524	9.26247234148189	214.066027447582	4019.91299620314	23625.4794523398	0	3.08749078049396	0	0	0	1.02916359349799	1.02916359349799	236.707626504537	63.8081427968753	125.557958406755
332	2146.62795020125	9919.13843228993	97.0275833490965	4038.23649991859	0.8586511800805	21.4662795020125	4116.37375730592	6.869209440644	29.194140122737	3.434604720322	2.5759535402415	33.4873960231395	0	13.738418881288	1245.04421111672	0	460.237032523148	6.0105582605635	220.673353280688	3119.47973723246	25319.9059982138	0	6.0105582605635	0.8586511800805	0.8586511800805	4.2932559004025	3.434604720322	0	228.401213901413	72.9853503068425	112.483304590545
333	2368.72314132086	9420.28573057062	106.786698993973	3483.91605467838	1.21348521584061	16.9887930217685	3803.06266644446	8.49439651088424	19.4157634534497	1.21348521584061	4.85394086336242	21.8427338851309	0	6.06742607920303	1361.53041217316	0	552.135773207476	3.64045564752182	203.865516261222	3970.52362623046	25512.3131778329	0	1.21348521584061	1.21348521584061	0	0	3.64045564752182	0	194.157634534497	65.5282016553927	97.0788172672485
334	2398.35247082303	9910.79933176739	104.899902462166	3791.6383548077	0.896580362924497	30.4837323394329	4011.3005437242	8.96580362924497	15.2418661697165	8.96580362924497	2.68974108877349	46.6221788720739	0	9.86238399216947	1617.43097471579	0	480.567074527531	6.27606254047148	227.731412182822	3658.94446109487	24550.1634975986	0	2.68974108877349	0.896580362924497	0	2.68974108877349	1.79316072584899	0.896580362924497	201.730581658012	58.2777235900923	78.8990719373558
335	2115.61800920684	9729.40057047937	88.532355363634	3404.93403501976	0	20.3522656008354	4474.44559234367	6.10567968025062	33.5812382413784	2.03522656008354	1.01761328004177	42.7397577617544	0	16.2818124806683	1519.29662710236	1.01761328004177	559.687304022974	8.14090624033416	261.526612970735	3236.01023053283	25373.1695245615	0	1.01761328004177	0	0	4.07045312016708	3.05283984012531	0	191.311296647853	61.0567968025062	75.303382723091
336	2056.37511933785	8063.35688776056	78.8806652063533	4187.24864470392	0	13.1467775343922	3692.05335757515	10.9556479453268	36.1536382195786	19.7201663015883	0	49.3004157539708	0	3.28669438359805	1213.88579234221	0	471.092861649054	6.57338876719611	186.246015070556	3713.9646534658	27088.9351096152	0	2.19112958906537	0	0	5.47782397266342	0	0	154.474636029108	43.8225917813074	132.563340138455
337	2513.77557879359	9295.39970654512	126.921469470508	4255.97819569812	0.91310409691013	27.3931229073039	4505.25561415458	6.39172867837091	59.3517662991585	3.65241638764052	0	52.9600376207875	0	3.65241638764052	1570.53904668542	0	556.080395018269	8.21793687219117	261.147771716297	3525.49491817001	23998.201874992	0	5.47862458146078	0	0	3.65241638764052	0.91310409691013	0	238.320169293544	89.4842014971928	120.529740792137
338	2772.07050288769	10700.5271345607	86.2608041684085	3325.64711992961	1.67496707123123	21.774571926006	3755.27617370042	9.21231889177178	12.5622530342342	7.53735182054055	1.67496707123123	20.9370883903904	0	5.0249012136937	1627.23050970114	0	659.09954252949	2.51245060684685	242.870225328529	3404.37057227748	24229.2361688954	0	1.67496707123123	0	0	2.51245060684685	0	0	206.858433297057	44.3866273876277	88.7732547752553
339	2510.26300399112	7013.60537923408	111.622366778261	3777.79699118426	1.24024851975846	22.3244733556522	4272.65615056789	16.12323075686	45.8891952310629	3.72074555927537	2.48049703951692	31.0062129939614	0	8.6817396383092	1458.53225923595	0	494.859159383625	7.44149111855075	198.439763161353	3229.60714545102	27580.6465823886	0	4.96099407903383	1.24024851975846	2.48049703951692	6.20124259879229	3.72074555927537	0	148.829822371015	70.6941656262321	204.641005760146
340	2219.03785048095	8744.09768183085	122.238916572533	4191.81335808585	0	27.6599008302813	3591.3258336091	7.13803892394355	45.5049981401401	4.46127432746472	2.67676459647883	54.4275467950696	0	16.060587578873	1450.80641129153	0.892254865492944	471.110568980274	3.56901946197177	248.046852607038	3369.15437210136	26283.1515728256	0	0.892254865492944	0	0	2.67676459647883	1.78450973098589	0	190.94254121549	60.6733308535202	119.562151976054
341	2519.03597782555	9428.71589067644	133.49930883523	3640.25566314104	0.872544502191045	35.7743245898329	3556.4913909307	5.23526701314627	50.6075811270806	4.36272251095523	3.49017800876418	44.4997696117433	0	12.2156230306746	1556.61939190883	0	500.84054425766	2.61763350657314	254.782994639785	3245.86554815069	25850.0034219119	0	4.36272251095523	0.872544502191045	0	5.23526701314627	0.872544502191045	0	184.979434464502	61.0781151533732	126.518952817702
342	2759.47918398155	8534.34456006809	116.134505694568	4203.4524627503	0	25.6934747111877	4611.46484116396	13.3606068498176	52.4146884108228	4.11095595379003	2.05547797689501	44.1927765032428	0	12.3328678613701	1576.55160827847	0	549.840358819416	13.3606068498176	266.184398007904	3322.68014965079	24753.0935367582	0	5.13869494223753	0	1.02773898844751	5.13869494223753	5.13869494223753	2.05547797689501	171.632411070734	60.6366003184029	118.189983671463
343	2584.34920598859	9895.63657136943	99.3184642813869	3094.39090276696	1.03456733626445	17.5876447164956	3491.66475989251	7.24197135385112	10.3456733626445	2.06913467252889	1.03456733626445	31.0370200879334	0	3.10370200879334	1625.30528527145	2.06913467252889	534.871312848719	11.3802406989089	241.054189349616	3942.73611850381	25339.6577671251	0	7.24197135385112	0	0	3.10370200879334	3.10370200879334	0	181.049283846278	55.8666361582801	43.4518281231068
344	2643.29940090617	10385.75669097	162.576301792348	2779.09842946214	1.91266237402762	21.9956173013177	4155.25900757501	12.4323054311795	50.685552911732	5.73798712208287	0.956331187013811	79.3754885221463	0	5.73798712208287	1663.05993421702	0	624.484265120019	8.6069806831243	401.659098545801	3535.55639839006	24402.7028990314	0	1.91266237402762	0	0	2.86899356104143	3.82532474805525	0	124.323054311795	83.2008132702016	72.6811702130497
345	2511.61521573698	10120.1188091787	117.128209580042	3617.69191651346	0	20.5276243593888	3829.00569668364	14.490087783098	13.2825804678398	6.03753657629082	2.41501463051633	49.5077999255847	0	2.41501463051633	1612.02226586965	0	531.303218713592	4.83002926103265	208.898765539662	4866.2544804904	23405.114291649	0	2.41501463051633	0	0	4.83002926103265	1.20750731525816	1.20750731525816	206.483750909146	50.7153072408429	30.1876828814541
346	2098.74517674593	9778.51104696151	94.7757365662736	4576.59329975696	0.977069449136841	31.2662223723789	3957.13126900421	7.81655559309473	84.0279726257683	6.83948614395789	0.977069449136841	40.0598474146105	0	9.77069449136841	1395.25517336741	5.86241669482105	393.758988002147	6.83948614395789	209.092862115284	3312.26543257389	24750.1462160853	0	3.90827779654736	0	0	1.95413889827368	0	0	252.083917877305	94.7757365662736	116.271264447284
347	2438.58816584813	11105.8982209195	77.4154973285121	3232.90342489588	1.61282286101067	20.1602857626334	3408.70111674605	9.67693716606401	41.126982955772	3.22564572202134	1.61282286101067	23.3859314846547	0.806411430505334	5.64488001353734	1409.60718052332	0	608.840630031527	7.25770287454801	257.245246331202	3425.63575678666	24814.8925395101	0	2.419234291516	0.806411430505334	0	0.806411430505334	0	0.806411430505334	195.957977612796	46.7718629693094	87.8988459250814
348	2500.37456422211	7620.54777899536	104.361588954193	4080.86089590984	0	17.2142827140937	4904.99468084707	6.45535601778514	46.2633847941268	4.30357067852343	0	33.3526727585566	0	8.60714135704685	1299.67834491407	1.07589266963086	529.339193458381	1.07589266963086	211.950855917279	3537.53509774626	25987.1115422637	0	2.15178533926171	2.15178533926171	1.07589266963086	6.45535601778514	2.15178533926171	3.22767800889257	134.486583703857	64.5535601778514	118.348193659394
349	2708.23676195556	11173.1367278416	105.223834960929	2279.16869706634	0	25.5397657672158	4131.31251050483	16.3454500910181	30.647718920659	8.17272504550906	3.0647718920659	29.6261282899703	0	9.19431567619769	1648.84727793145	0	623.170284720066	5.10795315344316	230.879482535631	4414.29311520558	23589.5492532312	0	2.04318126137727	1.02159063068863	0	1.02159063068863	0	2.04318126137727	93.9863380233542	46.9931690116771	51.0795315344316
350	2594.30530233071	11465.0192591426	113.347541738609	2844.68494676824	2.53763153146141	12.688157657307	3646.57651071004	8.45877177153802	20.3010522516912	6.76701741723041	1.6917543543076	33.8350870861521	0	2.53763153146141	1385.54681617793	0	576.888234818893	5.07526306292281	270.680696689217	3852.12466475841	24132.0299870208	0	0.845877177153802	0	0	2.53763153146141	0.845877177153802	1.6917543543076	137.87797987607	43.9856132119977	66.8242969951503
351	2752.70823764432	8270.53446318463	85.7400926479378	4106.49917419071	0	16.9223867068298	4372.74472504483	7.89711379652059	50.7671601204895	2.25631822757731	0	16.9223867068298	1.12815911378866	11.2815911378866	1418.09600603234	0	594.539852966622	1.12815911378866	231.272618326674	4061.37280963916	24889.4463684053	0	7.89711379652059	0	0	6.76895468273193	0	3.38447734136597	134.25093454085	55.2797965756441	130.866457199484
352	2541.05906231774	9693.1629923336	87.9597367725372	3993.37204947319	0.977330408583747	22.4785993974262	3237.89564363795	7.81864326866998	15.63728653734	7.81864326866998	0.977330408583747	33.2292338918474	0	8.79597367725372	1447.42633511253	0	580.534262698746	3.90932163433499	218.922011522759	3748.06211691867	25289.401652513	0	1.95466081716749	0.977330408583747	0	3.90932163433499	0	1.95466081716749	152.463543739065	52.7758420635223	76.2317718695323
353	2388.31550337119	11186.5725451396	70.0955398797062	3817.25108742496	0.84452457686393	18.5795406910065	3618.78781186194	6.75619661491144	13.5123932298229	9.28977034550323	0.84452457686393	26.1802618827818	0	7.60072119177537	1283.67735683317	0	689.132054720967	4.22262288431965	181.572784025745	3580.78420590306	24067.2613914683	0	3.37809830745572	0	0.84452457686393	1.68904915372786	0.84452457686393	0.84452457686393	133.434883144501	45.6043271506522	71.784589033434
354	2812.42434035624	8992.26717055791	110.090864009102	4254.95514608376	0	15.8894030528601	4185.72274706772	12.4845309701044	53.3429959631733	5.6747868045929	3.40487208275574	52.2080386022547	0	6.80974416551148	1352.86917421495	0	596.987571843173	7.94470152643006	211.102069130856	4376.39558370204	23844.3191955384	0	4.53982944367432	2.26991472183716	1.13495736091858	5.6747868045929	2.26991472183716	2.26991472183716	152.08428636309	49.9381238804175	114.630693452777
355	2536.88684075143	10536.4809840357	95.6089808259778	3363.02269449046	0.928242532291046	13.9236379843657	4423.07566636684	12.9953954520747	14.8518805166567	2.78472759687314	2.78472759687314	37.1297012916419	0	3.71297012916419	1434.13471238967	0.928242532291046	512.389877824658	3.71297012916419	212.56753989465	3329.60596332798	24332.0214989452	0	3.71297012916419	0	0	1.85648506458209	0.928242532291046	1.85648506458209	181.935536329045	66.8334623249553	103.034921084306
356	2720.55044809688	10460.8370765207	78.7768816620646	3086.03853859879	1.83202050376894	18.3202050376894	3580.6840746164	6.4120717631913	78.7768816620646	6.4120717631913	1.83202050376894	20.1522255414584	0	14.6561640301515	1286.99440389768	0.916010251884472	656.779350601166	5.49606151130683	248.238778260692	3310.46105031048	25374.3999874518	0	2.74803075565342	0	0.916010251884472	2.74803075565342	1.83202050376894	0	141.981589042093	44.8845023423391	76.0288509064112
357	2254.98714191932	8216.22463691231	106.023156824316	4904.42602858287	2.28006788869497	17.1005091652122	4352.64959951869	9.12027155477987	100.322987102579	2.28006788869497	1.14003394434748	43.3212898852044	1.14003394434748	9.12027155477987	1183.35523423269	0	445.753272239866	2.28006788869497	159.604752208648	3926.27690433273	25141.168574695	0	2.28006788869497	0	0	2.28006788869497	1.14003394434748	0	189.245634761682	51.3015274956367	104.883122879968
358	2630.6573820133	8544.57399483187	113.215835545009	4227.64498096119	4.602269737602	34.0567960582548	4137.44049410419	5.5227236851224	26.6931644780916	4.602269737602	1.8409078950408	49.7045131661016	0	22.0908947404896	1389.8854607558	0	540.306467194474	9.20453947520399	230.1134868801	3719.55440192993	25240.6881489044	0	2.7613618425612	0	0	5.5227236851224	1.8409078950408	0	154.636263183427	52.4658750086628	80.0794934342747
359	2669.31112685326	9336.62622367327	97.3910984481086	3464.34050193986	0	19.875734377165	4477.00916845642	12.9192273451573	115.279259387557	2.98136015657475	5.96272031314951	49.6893359429126	0	10.9316539074408	1508.56823922683	0	711.551290702508	5.96272031314951	258.384546903145	3933.40783324096	24176.8432963835	0	0.993786718858251	0	0	1.9875734377165	0.993786718858251	0.993786718858251	173.912675800194	73.5402171955106	120.248192981848
360	3602.09945662019	9606.52003972001	118.872046534665	3278.65691139797	0	19.3512633893641	5595.27958572469	16.5867971908835	15.2045640916432	0	4.14669929772087	16.5867971908835	0	1.38223309924029	1810.72536000478	0	767.139370078361	4.14669929772087	251.566424061733	3859.19481307889	21918.0702546533	0	6.91116549620145	0	0	5.52893239696116	2.76446619848058	0	147.898941618711	89.8451514506188	91.2273845498591
361	2685.47991463327	8802.68094211407	122.561468315983	5020.07820626514	3.95359575212848	30.6403670789957	4641.52141299884	11.8607872563854	22.7331755747388	6.91879256622485	0	59.3039362819272	0	14.8259840704818	1542.89074226814	0	610.830543703851	1.97679787606424	316.287660170279	3180.66778258736	23718.6093159568	0	0	0	0	3.95359575212848	0.988398938032121	0.988398938032121	239.192543003773	63.2575320340557	127.503463006144
362	2615.74594877302	8481.11493206469	74.2197853562898	3939.66644431765	0	20.0594014476459	4324.80695211246	7.02079050667606	27.080191954322	5.01485036191147	4.01188028952918	26.0772218819397	0	15.0445510857344	1521.50559980394	0	653.936487193256	2.00594014476459	227.674206430781	3546.50217594379	25449.3626166284	0	2.00594014476459	0	0	1.00297007238229	0	0	170.50491230499	33.0980123886157	82.2435459353482
363	1865.49278319372	5912.29011996436	137.446318671754	4342.67414490373	1.04920853947904	22.0333793290597	5093.90745917072	11.5412939342694	67.1493465266583	5.24604269739518	1.04920853947904	40.9191330396824	0	15.7381280921855	1337.74088783577	1.04920853947904	407.092913317866	1.04920853947904	221.383001830076	2746.82795635611	28642.3439192382	0	2.09841707895807	0	1.04920853947904	2.09841707895807	1.04920853947904	0	121.708190579568	73.4445977635325	154.233655303418
364	2640.39525833949	9051.30135897372	92.4468507743017	3756.36081411499	0	26.4133859355148	4672.33930495016	7.54668169586136	43.3934197512028	4.71667605991335	1.88667042396534	41.5067493272375	0	4.71667605991335	1738.56679568406	0	534.871065194174	6.60334648387869	227.343786087823	3160.17296014194	24930.462982278	0	3.77334084793068	0	0	4.71667605991335	0.94333521198267	2.83000563594801	128.293588829643	60.3734535668909	87.7301747143883
365	2182.22358134568	8646.96784280661	76.1337009798266	5661.20270003254	0.827540228041593	23.1711263851646	4334.65571448186	5.79278159629115	12.4131034206239	6.62032182433274	0.827540228041593	36.4117700338301	1.65508045608319	6.62032182433274	1467.22882431774	0	429.493378353587	5.79278159629115	196.127034045858	3550.14757829843	24131.9005899209	0	5.79278159629115	2.48262068412478	0	4.13770114020797	2.48262068412478	0	265.640413201351	47.1697929983708	125.786114662322
366	2571.68745899181	6818.92396649759	80.882236022616	3244.48060408903	0.919116318438818	12.8676284581435	4561.57428841186	6.43381422907173	98.3454460729536	5.51469791063291	6.43381422907173	28.4926058716034	0	15.6249774134599	1600.18151040198	0	577.205047979578	2.75734895531646	241.727591749409	4270.21441546675	26786.7259845809	0	0.919116318438818	0	1.83823263687764	1.83823263687764	2.75734895531646	0	72.6101891566666	49.6322811956962	169.117402592743
367	3064.07530048284	10361.4375241684	110.177537153134	3403.15616913515	0	32.2934160621254	4335.86600951772	6.64864448337876	56.0385749313352	2.84941906430518	3.79922541907357	45.5907050288829	0	6.64864448337876	1590.92564423706	0	611.675292470846	11.3976762572207	317.235322492643	3676.70039930845	23201.8696342823	0	3.79922541907357	0	1.89961270953679	2.84941906430518	0.949806354768394	0.949806354768394	178.563594696458	94.9806354768394	107.328118088828
368	3031.39803282374	9519.0607596066	92.1397578365879	3034.46935808496	0	16.3804013931712	4107.38564933767	12.2853010448784	27.6419273509764	6.14265052243919	5.11887543536599	36.8559031346351	0	5.11887543536599	1446.59419803443	0	650.097180291481	9.21397578365879	246.729795984641	4021.38854202352	24702.6690759892	0	5.11887543536599	1.0237750870732	0	1.0237750870732	1.0237750870732	2.0475501741464	118.757910100491	63.4740553985383	66.5453806597579
369	3259.05932334418	8195.5450268505	105.164534075962	3896.29392586388	0	33.319456340899	5898.58500534977	24.9895922556742	38.5256213941645	11.453563117184	1.04123301065309	31.2369903195928	0	7.28863107457165	1901.29147745255	0	655.976796711449	3.12369903195928	278.009213844376	4596.00250902275	22012.707078217	0	0	0	1.04123301065309	7.28863107457165	3.12369903195928	1.04123301065309	108.288233107922	76.0100097776758	83.2986408522475
370	2727.67221146499	10730.0895441876	100.530645758494	3016.80902448721	0	18.6826863798972	4725.83000238161	12.4551242532648	22.2412933094014	2.66895519712817	6.2275621266324	33.8067658302902	1.77930346475211	7.11721385900845	1562.22844205236	0	509.770442651481	6.2275621266324	277.57134050133	3491.88304957602	23715.4462299485	0	6.2275621266324	0	0	2.66895519712817	0.889651732376057	0.889651732376057	132.558108124032	56.0480591396916	61.3859695339479
371	2904.2353437662	10594.6649070147	97.0174503949119	2884.47252979687	0	24.254362598728	4555.32861993146	12.5763361623034	22.4577431469703	4.49154862939407	1.79661945175763	35.9323890351525	0	6.28816808115169	1734.63608067199	0	636.901595648079	5.38985835527288	335.967837478676	3629.17129255041	23422.5277925642	0	3.59323890351525	0	0	8.98309725878813	3.59323890351525	0.898309725878814	159.00082148055	66.4749197150322	79.0512558773356
372	2539.89955701417	10436.7198208418	95.045835542009	3744.57689424542	0	20.6123498765803	3594.56479236586	12.5964360356879	51.5308746914507	11.451305486989	2.29026109739781	48.095483045354	0	8.01591384089233	1392.47874721787	0	538.211357888485	4.58052219479561	255.364112359856	4307.98112420528	23898.8745513461	0	1.1451305486989	1.1451305486989	0	3.43539164609671	0	0	137.415665843868	57.2565274349452	66.4175718245364
